time_s,sensor_id,x_m,y_m,exx,eyy,exy,exx_plus_eyy,eps_axis,eps_impact_dir
7.036082474226804779e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,8.111318820191881689e-10,1.561916422426466701e-10,-9.449357285818230862e-10,9.673235242618347872e-10,8.111318820191881689e-10,-3.548791624747732253e-10
7.036082474226804779e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.546434939046387764e-10,2.484117115707383322e-09,1.745793684703561839e-09,2.329473621802744417e-09,-1.546434939046387764e-10,3.337715707962502825e-09
7.538659793814433692e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,-1.077695496454446226e-10,-5.335746210131737794e-10,-4.077520019678872650e-09,-6.413441706586184149e-10,-1.077695496454446226e-10,-2.126750979735015735e-09
7.538659793814433692e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,5.293967926727724503e-06,3.242360280396436394e-06,8.724491690320386185e-06,8.536328207124161744e-06,5.293967926727724503e-06,1.298348520946388130e-05
7.538659793814433692e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.058975116256344456e-10,2.746799317260693315e-11,-2.686463784692660271e-09,-7.842951845302751248e-11,-1.058975116256344456e-10,-2.662968543478966630e-09
7.538659793814433692e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-4.040107172415214906e-10,2.649577082226338508e-09,-1.916595163078992605e-09,2.245566364984817070e-09,-4.040107172415214906e-10,7.987293809181493044e-10
8.041237113402062604e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,1.532144148078365681e-09,-2.118578524252782455e-10,-4.966175621650040693e-09,1.320286295653087358e-09,1.532144148078365681e-09,-1.004932920228789827e-09
8.041237113402062604e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,5.135332080462816362e-06,2.646506244234560979e-06,8.407997373054228223e-06,7.781838324697377764e-06,5.135332080462816362e-06,1.235155981076873252e-05
8.041237113402062604e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,-1.878433302607441222e-10,-2.621406855170723459e-10,-3.076037985593516645e-09,-4.499840157778164681e-10,-1.878433302607441222e-10,-3.201948600101871490e-09
8.041237113402062604e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,-1.061655820827293754e-09,1.804253587818573057e-09,-3.070952193279487058e-09,7.425977669912793031e-10,-1.061655820827293754e-09,-8.501183498533872493e-10
8.543814432989691517e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,8.225809976369832956e-10,-8.631200215194154965e-10,-6.825759523434449089e-09,-4.053902388243220092e-11,8.225809976369832956e-10,-2.619179825650696658e-09
8.543814432989691517e-05,1.000000000000000000e+01,1.925000000000000044e-01,1.549999999999999989e-01,2.985032351003423648e-06,3.165419502615541197e-07,4.452340803294813647e-06,3.301574301264977874e-06,2.985032351003423648e-06,6.293294127425157954e-06
8.543814432989691517e-05,1.300000000000000000e+01,7.749999999999999944e-02,6.500000000000000222e-02,6.710384308295089470e-10,7.257354308513965621e-10,-2.602052622722204053e-09,1.396773861680905612e-09,6.710384308295089470e-10,-1.833976508920659450e-09
8.543814432989691517e-05,1.400000000000000000e+01,1.925000000000000044e-01,6.500000000000000222e-02,2.257324512746744883e-09,3.615490005065121669e-09,-2.542524323263250612e-10,5.872814517811866552e-09,2.257324512746744883e-09,3.223608267086888407e-09
9.046391752577320430e-05,9.000000000000000000e+00,7.749999999999999944e-02,1.549999999999999989e-01,4.788144874445592998e-11,-6.925833995865589473e-10,-8.264266189263750758e-09,-6.447019508421030108e-10,4.788144874445592998e-11,-4.036356078293973300e-09
