time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
3.049809386913318013e-04,0.000000000000000000e+00,9.620245192717215591e-05,-4.067118869424132411e-06,0.000000000000000000e+00,6.227575523947190272e-03,-1.526596210835111825e-05,-1.526596210834921412e-05,-1.526596210833050486e-05,-1.526596210833158228e-05
3.099806262108618211e-04,0.000000000000000000e+00,9.628931990622877155e-05,-5.314416734487956440e-06,0.000000000000000000e+00,6.227577205563733335e-03,-1.413830258522720491e-05,-1.413830258522453168e-05,-1.413830258521677963e-05,-1.413830258521856518e-05
3.149803137303918408e-04,0.000000000000000000e+00,9.622720204084217162e-05,-6.561469380205156546e-06,0.000000000000000000e+00,6.227577786105496435e-03,-1.256991694671498642e-05,-1.256991694671178125e-05,-1.256991694671698203e-05,-1.256991694671925886e-05
3.199800012499218606e-04,0.000000000000000000e+00,9.601179945874411831e-05,-7.808276806575731885e-06,0.000000000000000000e+00,6.227577547515035679e-03,-1.071233438857964638e-05,-1.071233438857624131e-05,-1.071233438859161665e-05,-1.071233438859403239e-05
3.249796887694518803e-04,0.000000000000000000e+00,9.565484778866411653e-05,-9.054839013599686690e-06,0.000000000000000000e+00,6.227577352422695826e-03,-8.709255968206578769e-06,-8.709255968203297364e-06,-8.709255968223119629e-06,-8.709255968225354102e-06
3.299793762889819543e-04,0.000000000000000000e+00,9.517952116502910605e-05,-1.030115600127701588e-05,0.000000000000000000e+00,6.227577562304312253e-03,-6.674736070960341812e-06,-6.674736070957407690e-06,-6.674736070976443908e-06,-6.674736070978229454e-06
3.349790638085119740e-04,0.000000000000000000e+00,9.461411928745030509e-05,-1.154722776960772115e-05,0.000000000000000000e+00,6.227577686904074185e-03,-4.683647909950931253e-06,-4.683647909948518903e-06,-4.683647909964720949e-06,-4.683647909965913571e-06
3.399787513280419938e-04,0.000000000000000000e+00,9.398598800564561507e-05,-1.279305431859180588e-05,0.000000000000000000e+00,6.227577098221575604e-03,-2.775864686657261973e-06,-2.775864686655395112e-06,-2.775864686670494321e-06,-2.775864686671058445e-06
3.449784388475720135e-04,0.000000000000000000e+00,9.331739497247223730e-05,-1.403863564822926331e-05,0.000000000000000000e+00,6.227575833218334557e-03,-9.706973987364730862e-07,-9.706973987350229658e-07,-9.706973987526615799e-07,-9.706973987527157900e-07
3.499781263671020333e-04,0.000000000000000000e+00,9.262430703447922082e-05,-1.528397175852010020e-05,0.000000000000000000e+00,6.227574476886104000e-03,7.153358019446165558e-07,7.153358019458125664e-07,7.153358019234305678e-07,7.153358019237219471e-07
3.549778138866320530e-04,0.000000000000000000e+00,9.191797687559756557e-05,-1.652906264946431148e-05,0.000000000000000000e+00,6.227573346350055543e-03,2.255121148139271561e-06,2.255121148140450631e-06,2.255121148115070136e-06,2.255121148115476711e-06
3.599775014061621270e-04,0.000000000000000000e+00,9.120830601016401108e-05,-1.777390832106190392e-05,0.000000000000000000e+00,6.227572099303655372e-03,3.607513401279339175e-06,3.607513401280718144e-06,3.607513401258092200e-06,3.607513401258386968e-06
3.649771889256921468e-04,0.000000000000000000e+00,9.050742614667023084e-05,-1.901850877331286396e-05,0.000000000000000000e+00,6.227570327291263516e-03,4.725197507602222263e-06,4.725197507603926493e-06,4.725197507591237940e-06,4.725197507591295538e-06
3.699768764452221665e-04,0.000000000000000000e+00,8.983199298449779681e-05,-2.026286400621720856e-05,0.000000000000000000e+00,6.227568392041957224e-03,5.570495821436126518e-06,5.570495821438240712e-06,5.570495821440077079e-06,5.570495821439836522e-06
3.749765639647521863e-04,0.000000000000000000e+00,8.920327095425693528e-05,-2.150697401977492754e-05,0.000000000000000000e+00,6.227567379011318682e-03,6.132389201990570346e-06,6.132389201993033518e-06,6.132389202008435965e-06,6.132389202007934521e-06
3.799762514842822060e-04,0.000000000000000000e+00,8.864497484514621665e-05,-2.275083881398602090e-05,0.000000000000000000e+00,6.227568085206496538e-03,6.437250426038002693e-06,6.437250426040686094e-06,6.437250426062929179e-06,6.437250426062295598e-06
3.849759390038122800e-04,0.000000000000000000e+00,8.817969619034971061e-05,-2.399445838885049204e-05,0.000000000000000000e+00,6.227570153919843865e-03,6.547943944315314554e-06,6.547943944318069105e-06,6.547943944337655895e-06,6.547943944337039255e-06
3.899756265233422997e-04,0.000000000000000000e+00,8.782526911071745471e-05,-2.523783274436833756e-05,0.000000000000000000e+00,6.227572342551786211e-03,6.550243525611812537e-06,6.550243525614458668e-06,6.550243525623759090e-06,6.550243525623308468e-06
3.949753140428723195e-04,0.000000000000000000e+00,8.759243968040921185e-05,-2.648096188053956424e-05,0.000000000000000000e+00,6.227573610357022005e-03,6.530361473822923513e-06,6.530361473825346027e-06,6.530361473822415293e-06,6.530361473822239110e-06
3.999750015624023393e-04,0.000000000000000000e+00,8.748470089895999660e-05,-2.772384579736416531e-05,0.000000000000000000e+00,6.227573820628239110e-03,6.550948059725898964e-06,6.550948059728057204e-06,6.550948059717625146e-06,6.550948059717747119e-06
4.049746890819323590e-04,0.000000000000000000e+00,8.750033075345317601e-05,-2.896648449484213737e-05,0.000000000000000000e+00,6.227573417460551507e-03,6.633838951148286951e-06,6.633838951150231738e-06,6.633838951141127828e-06,6.633838951141524240e-06
4.099743766014623788e-04,0.000000000000000000e+00,8.763582553802952131e-05,-3.020887797297349398e-05,0.000000000000000000e+00,6.227572698789414149e-03,6.755702476877200501e-06,6.755702476878948777e-06,6.755702476879582358e-06,6.755702476880178669e-06
4.149740641209924527e-04,0.000000000000000000e+00,8.788936211535764939e-05,-3.145102623175822159e-05,0.000000000000000000e+00,6.227571677518408885e-03,6.858299321939644586e-06,6.858299321941318323e-06,6.858299321955436668e-06,6.858299321956144788e-06
4.199737516405224725e-04,0.000000000000000000e+00,8.826285650281961266e-05,-3.269292927119632697e-05,0.000000000000000000e+00,6.227570595434456929e-03,6.869920480708358233e-06,6.869920480709891362e-06,6.869920480735088898e-06,6.869920480735885109e-06
4.249734391600524922e-04,0.000000000000000000e+00,8.876164406895292822e-05,-3.393458709128781351e-05,0.000000000000000000e+00,6.227570194107497417e-03,6.730608418047566221e-06,6.730608418048979072e-06,6.730608418078486312e-06,6.730608418079423130e-06
4.299731266795825120e-04,0.000000000000000000e+00,8.939163676828690123e-05,-3.517599969203266767e-05,0.000000000000000000e+00,6.227571140326466047e-03,6.412470186821117200e-06,6.412470186822233589e-06,6.412470186848932068e-06,6.412470186850126384e-06
4.349728141991125317e-04,0.000000000000000000e+00,9.015473183407934432e-05,-3.641716707343090298e-05,0.000000000000000000e+00,6.227573187392748157e-03,5.928265358963953532e-06,5.928265358964590501e-06,5.928265358984865081e-06,5.928265358986503243e-06
4.399725017186425515e-04,0.000000000000000000e+00,9.104393654907359313e-05,-3.765808923548251945e-05,0.000000000000000000e+00,6.227575166950431729e-03,5.325824911749005137e-06,5.325824911748986502e-06,5.325824911764373703e-06,5.325824911766618340e-06
4.449721892381726255e-04,0.000000000000000000e+00,9.203989170387240706e-05,-3.889876617818750353e-05,0.000000000000000000e+00,6.227576005469826273e-03,4.671115608275800622e-06,4.671115608275017963e-06,4.671115608290721954e-06,4.671115608293689958e-06
4.499718767577026452e-04,0.000000000000000000e+00,9.311013601988382736e-05,-4.013919790154586877e-05,0.000000000000000000e+00,6.227575712079869846e-03,4.026942748706877789e-06,4.026942748705327719e-06,4.026942748726605186e-06,4.026942748730277921e-06
4.549715642772326650e-04,0.000000000000000000e+00,9.421165628527971160e-05,-4.137938440555760840e-05,0.000000000000000000e+00,6.227575248821609101e-03,3.435800413645292474e-06,3.435800413643093576e-06,3.435800413671521696e-06,3.435800413675777190e-06
4.599712517967626847e-04,0.000000000000000000e+00,9.529626854239133069e-05,-4.261932569022272918e-05,0.000000000000000000e+00,6.227575454640175284e-03,2.913636466625182605e-06,2.913636466622568662e-06,2.913636466654395925e-06,2.913636466658988537e-06
4.649709393162927045e-04,0.000000000000000000e+00,9.631749907819341073e-05,-4.385902175554122435e-05,0.000000000000000000e+00,6.227576240094946820e-03,2.456930906704491089e-06,2.456930906701762796e-06,2.456930906729183793e-06,2.456930906733787417e-06
4.699706268358227784e-04,0.000000000000000000e+00,9.723716617513332330e-05,-4.509847260151309391e-05,0.000000000000000000e+00,6.227576867809117393e-03,2.060130242521017791e-06,2.060130242518463986e-06,2.060130242533135444e-06,2.060130242537456159e-06
4.749703143553527982e-04,0.000000000000000000e+00,9.802995650740963342e-05,-4.633767822813834462e-05,0.000000000000000000e+00,6.227576830834160443e-03,1.736179712531535290e-06,1.736179712529391026e-06,1.736179712526224817e-06,1.736179712530039854e-06
4.799700018748828179e-04,0.000000000000000000e+00,9.868491102356197425e-05,-4.757663863541696973e-05,0.000000000000000000e+00,6.227576239024324063e-03,1.531324512088584439e-06,1.531324512086956865e-06,1.531324512066370576e-06,1.531324512069565161e-06
4.849696893944128377e-04,0.000000000000000000e+00,9.920367798674936221e-05,-4.881535382334896921e-05,0.000000000000000000e+00,6.227575383299641977e-03,1.527173973922320513e-06,1.527173973921109680e-06,1.527173973888542110e-06,1.527173973891192688e-06
4.899693769139429117e-04,0.000000000000000000e+00,9.959634526111402360e-05,-5.005382379193434308e-05,0.000000000000000000e+00,6.227574226672764370e-03,1.827619186031550298e-06,1.827619186030526235e-06,1.827619185993512378e-06,1.827619185995852518e-06
4.949690644334729314e-04,0.000000000000000000e+00,9.987631982291097002e-05,-5.129204854117309811e-05,0.000000000000000000e+00,6.227572591062973534e-03,2.533875308324696742e-06,2.533875308323493108e-06,2.533875308288082896e-06,2.533875308290447812e-06
4.999687519530029512e-04,0.000000000000000000e+00,1.000558740507503594e-04,-5.253002807106523430e-05,0.000000000000000000e+00,6.227570791557890395e-03,3.715550707341386113e-06,3.715550707339605650e-06,3.715550707307838103e-06,3.715550707310618065e-06
5.049684394725329709e-04,0.000000000000000000e+00,1.001435927720072404e-04,-5.376776238161073810e-05,0.000000000000000000e+00,6.227569770427278037e-03,5.387452770156896833e-06,5.387452770154152446e-06,5.387452770123721093e-06,5.387452770127301502e-06
