time_s,contact_force_N,impact_w_m,ball_travel_m,indentation_m,energy_J,S1_mean_exx_plus_eyy,S2_mean_exx_plus_eyy,S3_mean_exx_plus_eyy,S4_mean_exx_plus_eyy
4.099743766014623788e-04,0.000000000000000000e+00,8.669264133621521656e-05,7.294056710985151383e-05,0.000000000000000000e+00,6.227570847154000576e-03,-2.847386213639510117e-05,2.901932965957051676e-06,-3.725097042725835099e-05,5.382130576048242904e-05
4.149740641209924527e-04,0.000000000000000000e+00,8.707852575218464903e-05,7.269798345325269794e-05,0.000000000000000000e+00,6.227572439627249330e-03,-2.521105802523061954e-05,3.983034438348723898e-06,-3.763066456565965451e-05,5.532796234350216243e-05
4.199737516405224725e-04,0.000000000000000000e+00,8.734660245559994749e-05,7.245564501600050089e-05,0.000000000000000000e+00,6.227570424690171032e-03,-2.225244010613007734e-05,4.463692497567519196e-06,-3.448710593026143315e-05,5.208958875534029306e-05
4.249734391600524922e-04,0.000000000000000000e+00,8.750519917234588960e-05,7.221355179809493623e-05,0.000000000000000000e+00,6.227565730289819947e-03,-2.025934944005483769e-05,4.412695088247178703e-06,-2.798569969456831034e-05,4.478184550300595040e-05
4.299731266795825120e-04,0.000000000000000000e+00,8.756216586462220734e-05,7.197170379953599041e-05,0.000000000000000000e+00,6.227560694869024339e-03,-1.962560013586208635e-05,3.934158834730699666e-06,-1.867339311871616428e-05,3.445562038089457934e-05
4.349728141991125317e-04,0.000000000000000000e+00,8.752923217965100197e-05,7.173010102032366343e-05,0.000000000000000000e+00,6.227557381519747970e-03,-2.033344120337117033e-05,3.190483023320075248e-06,-7.395571447908298255e-06,2.242827631846476181e-05
4.399725017186425515e-04,0.000000000000000000e+00,8.742604847511931739e-05,7.148874346045796884e-05,0.000000000000000000e+00,6.227556395912331975e-03,-2.192820142593947298e-05,2.373682482551010616e-06,4.799313463879740458e-06,1.012363992846550129e-05
4.449721892381726255e-04,0.000000000000000000e+00,8.728069006880616548e-05,7.124763111993889309e-05,0.000000000000000000e+00,6.227557124070678095e-03,-2.365397055488130786e-05,1.638140804241956478e-06,1.676087432747810568e-05,-1.114262050526921248e-06
4.499718767577026452e-04,0.000000000000000000e+00,8.712685006448237955e-05,7.100676399876643618e-05,0.000000000000000000e+00,6.227558600480880523e-03,-2.464217377149552357e-05,1.033663245577536205e-06,2.737481739174200862e-05,-1.019855935819111967e-05
4.549715642772326650e-04,0.000000000000000000e+00,8.699884452587963106e-05,7.076614209694061166e-05,0.000000000000000000e+00,6.227560178270652620e-03,-2.414222918566133808e-05,5.272725614528122810e-07,3.568965915251309264e-05,-1.644649992394454490e-05
4.599712517967626847e-04,0.000000000000000000e+00,8.692887129581851270e-05,7.052576541446140598e-05,0.000000000000000000e+00,6.227561706848661581e-03,-2.171780264136866811e-05,5.117999909357131481e-08,4.104265986646687861e-05,-1.966378062347895161e-05
4.649709393162927045e-04,0.000000000000000000e+00,8.694042825745378240e-05,7.028563395132883269e-05,0.000000000000000000e+00,6.227563257539978255e-03,-1.737644597490591136e-05,-4.483866204316013781e-07,4.309686924300882541e-05,-2.008363774938449526e-05
4.699706268358227784e-04,0.000000000000000000e+00,8.703982923130339233e-05,7.004574770754286468e-05,0.000000000000000000e+00,6.227564903554568508e-03,-1.160180256265573332e-05,-9.345629110363984321e-07,4.187845558029994707e-05,-1.826660775954757422e-05
4.749703143553527982e-04,0.000000000000000000e+00,8.721527680070365279e-05,6.980610668310352907e-05,0.000000000000000000e+00,6.227566740682935476e-03,-5.232968291025109426e-06,-1.210359432811392446e-06,3.774457013662832770e-05,-1.491120935768438019e-05
4.799700018748828179e-04,0.000000000000000000e+00,8.743890611207539860e-05,6.956671087801082586e-05,0.000000000000000000e+00,6.227568600917340359e-03,7.213537496322908562e-07,-9.431289696507202182e-07,3.131169529191079627e-05,-1.072122774081727095e-05
4.849696893944128377e-04,0.000000000000000000e+00,8.767366732649510086e-05,6.932756029226474148e-05,0.000000000000000000e+00,6.227569950828865802e-03,5.304655252725283922e-06,2.596992015609888518e-07,2.334267467551657984e-05,-6.289694984849719434e-06
4.899693769139429117e-04,0.000000000000000000e+00,8.787768700693461641e-05,6.908865492586527593e-05,0.000000000000000000e+00,6.227570177056984506e-03,7.829192294446881599e-06,2.723155373877140136e-06,1.466550755345717185e-05,-2.003973234862675842e-06
4.949690644334729314e-04,0.000000000000000000e+00,8.801458359268184443e-05,6.884999477881244279e-05,0.000000000000000000e+00,6.227568790875720114e-03,8.034742113323526037e-06,6.590785507581061755e-06,6.074908744733532667e-06,2.012412710767484843e-06
4.999687519530029512e-04,0.000000000000000000e+00,8.805856955790033037e-05,6.861157985110622848e-05,0.000000000000000000e+00,6.227565908615549130e-03,6.139713493497533161e-06,1.169088821099344128e-05,-1.797319749943483840e-06,5.815317002990475105e-06
5.049684394725329709e-04,0.000000000000000000e+00,8.799816794299273074e-05,6.837341014274663301e-05,0.000000000000000000e+00,6.227562442870122374e-03,2.742115208184892549e-06,1.752002859524068572e-05,-8.535107072703892062e-06,9.502070506637236009e-06
5.099681269920629907e-04,0.000000000000000000e+00,8.783606024302724555e-05,6.813548565373366993e-05,0.000000000000000000e+00,6.227559600774428168e-03,-1.300317109254515806e-06,2.332712783381041347e-05,-1.389299132488238989e-05,1.310463218149669972e-05
5.149678145115930104e-04,0.000000000000000000e+00,8.758543920755472066e-05,6.789780638406732569e-05,0.000000000000000000e+00,6.227558281055632985e-03,-5.068187882691005993e-06,2.829633752703093692e-05,-1.775204034148700937e-05,1.648562163893370401e-05
5.199675020311230302e-04,0.000000000000000000e+00,8.726364128796196382e-05,6.766037233374760029e-05,0.000000000000000000e+00,6.227558783351024897e-03,-7.758482893703000090e-06,3.171070320509883941e-05,-2.008531132409456423e-05,1.933521453062842725e-05
5.249671895506530499e-04,0.000000000000000000e+00,8.688474040611909573e-05,6.742318350277449373e-05,0.000000000000000000e+00,6.227560742287576064e-03,-8.812568944943891290e-06,3.309496627236248307e-05,-2.094276176136943441e-05,2.128252726911738910e-05
5.299668770701830697e-04,0.000000000000000000e+00,8.645676747924096713e-05,6.718623989114801956e-05,0.000000000000000000e+00,6.227563297385837505e-03,-7.889283969970092202e-06,3.230168911177801102e-05,-2.045741259651280344e-05,2.204722420295248932e-05
5.349665645897130895e-04,0.000000000000000000e+00,8.598217831671645898e-05,6.694954149886816423e-05,0.000000000000000000e+00,6.227565265719427375e-03,-4.827566642717759696e-06,2.950866526049338381e-05,-1.888865527093282028e-05,2.152269115913529022e-05
5.399662521092431092e-04,0.000000000000000000e+00,8.545869011655791503e-05,6.671308832593494129e-05,0.000000000000000000e+00,6.227565726232759703e-03,3.347445768835886340e-07,2.513799607079642110e-05,-1.657775521880708506e-05,1.980046026209194505e-05
5.449659396287732374e-04,0.000000000000000000e+00,8.487982966457011677e-05,6.647688037234833719e-05,0.000000000000000000e+00,6.227564780102457127e-03,7.347150844541656950e-06,1.975663871973041115e-05,-1.390418668357671327e-05,1.719117694221819340e-05
5.499656271483032571e-04,0.000000000000000000e+00,8.423339126989515052e-05,6.624091763810835193e-05,0.000000000000000000e+00,6.227563734352666545e-03,1.575134145361097311e-05,1.400911968358174454e-05,-1.121140422264358092e-05,1.416342439927124778e-05
