time_s,z_m,ux,uy,uz
9.963369963369963416e-05,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.407572874559799797e-04
9.963369963369963416e-05,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.359672897881283025e-04
9.963369963369963416e-05,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.327005107352969096e-04
9.963369963369963416e-05,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.305613594461899204e-04
9.963369963369963416e-05,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291661659451754100e-04
9.963369963369963416e-05,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.282663433470728137e-04
9.963369963369963416e-05,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.277049964351239153e-04
9.963369963369963416e-05,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.273778778609906571e-04
9.963369963369963416e-05,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.271880739719724032e-04
1.046153846153846125e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.461247904617078881e-04
1.046153846153846125e-04,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.415294950479557736e-04
1.046153846153846125e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.383964974074871279e-04
1.046153846153846125e-04,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.363459889974826065e-04
1.046153846153846125e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.350091875218137317e-04
1.046153846153846125e-04,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.341472366909101049e-04
1.046153846153846125e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.336089787033943545e-04
1.046153846153846125e-04,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.332941682840017524e-04
1.046153846153846125e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.331098709596362966e-04
1.095970695970695908e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.517435141527259288e-04
1.095970695970695908e-04,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.472072883553697217e-04
1.095970695970695908e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.441149265361833440e-04
1.095970695970695908e-04,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.420918137246036548e-04
1.095970695970695908e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.407738259546579553e-04
1.095970695970695908e-04,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.399243838337272641e-04
1.095970695970695908e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.393944634601905952e-04
1.095970695970695908e-04,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.390850924743842435e-04
1.095970695970695908e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.389035475277171296e-04
1.145787545787545691e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.570277320299651137e-04
1.145787545787545691e-04,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.526259303608194003e-04
1.145787545787545691e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.496240881544002861e-04
1.145787545787545691e-04,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.476585391381882238e-04
1.145787545787545691e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.463762459996122373e-04
1.145787545787545691e-04,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.455485649992820432e-04
1.145787545787545691e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.450308792196659433e-04
1.145787545787545691e-04,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.447272431667188421e-04
1.145787545787545691e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.445486920632518520e-04
1.195604395604395610e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.619581899740681031e-04
1.195604395604395610e-04,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.577296866599386331e-04
1.195604395604395610e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.548469530948981575e-04
1.195604395604395610e-04,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.529604574651969077e-04
1.195604395604395610e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.517304809310775812e-04
1.195604395604395610e-04,2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.509368453945114544e-04
1.195604395604395610e-04,5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.504401287908577016e-04
1.195604395604395610e-04,7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.501480989925638610e-04
1.195604395604395610e-04,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.499750323585505719e-04
1.245421245421245258e-04,-1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,1.669298023852704095e-04
1.245421245421245258e-04,-7.500000000000000156e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.628009945372164426e-04
1.245421245421245258e-04,-5.000000000000000104e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.599860061139110363e-04
1.245421245421245258e-04,-2.500000000000000052e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.581435707138167750e-04
1.245421245421245258e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.569421027882550153e-04
